Der Residuenvektor im klassischen linearen Modell hat die gleiche Varianz wie";"N;"2013-01-23 11:19:00"
"26";"9";"0";"0";"Frage 11 - n Werkstücke werden mit 2 Verfahren gemessen. Der Korrelationskoef zwischen den beiden Messreihen ist 1. Was ist richtig?";"N;"2013-01-23 11:36:10"
"27";"9";"1";"0";"Frage 10 - 1 Kann die Reg.gerade neg Steigung haben, wenn der Korrelationskoeft eines Datensatzes
pos ist?";"N;"2013-01-23 11:42:57"
"28";"9";"0";"0";"Frage 11 - n Werkstücke werden mit 2 Verfahren gemessen. Der Korrelationskoef zwischen den beiden Messreihen ist 1. Was ist richtig?";"N;"2013-01-23 11:44:47"
"29";"9";"1";"0";"Frage1 - Der Residuenvektor im klassischen linearen Modell hat die gleiche Varianz wie";"N;"2013-01-23 13:33:33"
"30";"9";"1";"0";"Frage1 - Der Residuenvektor im klassischen linearen Modell hat die gleiche Varianz wie";"N;"2013-01-28 15:54:00"
"31";"9";"1";"0";"Frage 2 - Die Normalgleichung lautet";"N;"2013-01-28 16:22:31"
"32";"9";"1";"0";"Frage 3 - Wenn das Bestimmtheitsmaß R^2 für ein lineares Modell M ungefähr 1 ist, bedeutet das";"N;"2013-01-28 16:23:49"
"33";"9";"1";"0";"Frage 4 - Im klassischen linearen Regressionsmodell gilt";"N;"2013-01-28 16:25:34"
"34";"9";"1";"0";"Frage 5 - Der t-Test im  klassischen einfachen linearen Regressionsmodell kann verwendet werden, um folgendes Testproblem zu lösen";"N;"2013-01-28 16:29:09"
"35";"9";"1";"0";"Frage 5 - Der t-Test im  klassischen einfachen linearen Regressionsmodell kann verwendet werden, um folgendes Testproblem zu lösen";"N;"2013-01-28 16:30:20"
"36";"9";"1";"0";"Frage 6 - Große Werte der Teststatistik F im  klassischen linearen Regressionsmodell besagen";"N;"2013-01-28 16:33:07"
"37";"9";"1";"0";"Frage 7 - Ein 95% Prädiktionsintervall zu einem neuen Regressorvektor x_0 ist";"N;"2013-01-28 16:35:33"
"38";"9";"1";"0";"Frage 8 ";"N;"2013-01-28 16:38:37"
"39";"9";"1";"0";"Frage 9 - Im linearen Regressionsmodell hat der Prädiktionswert y0 zum Regressorvektor x0 die Varianz ";"N;"2013-01-28 16:42:22"
"40";"9";"1";"0";"Frage 10 - 1 Kann die Reg.gerade neg Steigung haben, wenn der Korrelationskoef eines Datensatzes
pos ist?";"N;"2013-01-28 16:44:07"
"41";"9";"1";"0";"Frage 10 - 2 Muss die Reg.gerade eine Steigung nahe bei 1 haben, wenn der Korrelationskoef nahe bei 1 ist?";"N;"2013-01-28 16:45:48"
"42";"9";"1";"0";"Frage 10 - 3 Muss der Korrelationskoef nahe bei 0 sein, wenn die Reg.gerade eine Steigung nahe bei 0 hat?";"N;"2013-01-28 16:46:47"
"43";"9";"0";"0";"Frage 11 - n Werkstücke werden mit 2 Verfahren gemessen. Der Korrelationskoef zwischen den beiden Messreihen ist 1. Was ist richtig?";"N;"2013-01-28 16:49:19"
"44";"7";"0";"0";"Wünschen Sie sich in Ihrem Studium einen größeren Einsatz von e-Learning Werkzeugen? ";"";"2015-04-10 09:23:59"
"45";"7";"0";"0";"Halten Sie den Einsatz von e-Learning Werkzeugen wie die nuKIT-Tools oder den interaktiven Aufgabenpool für sinnvoll? ";"";"2015-04-01 09:33:14"
"46";"7";"0";"0";"Auf welchem Betriebssystem basiert Ihr Smartphone?";"";"2015-04-10 09:26:19"
"47";"7";"0";"0";"Besitzen Sie ein Smartphone?";"";"2015-04-10 09:36:02"
"48";"7";"0";"0";"Wenn Sie in der Vorlesung eine Frage haben, wie beurteilen Sie den Einfluss der Anonymität auf die Wahrscheinlichkeit, dass Sie diese Frage stellen? ";"";"2015-04-09 16:40:15"
"49";"7";"0";"0";"Auf welchem Betriebssystem basiert Ihr Smartphone?";"N;"2013-01-29 19:22:07"
"50";"2";"1";"0";"Auf welche Art / nach welchen Verfahren kann eine Rechenanlage Aufträge entgegennehmen, d.h. welche Betriebsarten kann sie ausführen?";"N;"2013-02-03 15:17:05"
"51";"2";"1";"0";"Assembler-Sprachen sind i.d.R. Turing-mächtig, können also beliebige (Turing-)berechenbare Funktionen berechnen. Wie könnte eine rekursiv definierte Funktion (wie bspw. die n-te Fibonacci-Zahl mit F(0)=0, F(1)=1 und F(n)=F(n-1)+F(n-2), falls n>1) mit einem Assembler-Programm berechnet werden?";"N;"2013-02-03 15:17:05"
"52";"2";"0";"0";"Was ist ein Thread? ";"N;"2013-02-04 09:32:39"
"53";"2";"1";"0";"Welche der folgenden Aufgaben sind konkrete Betriebssystem-Aufgaben? ";"N;"2013-02-04 09:32:39"
"54";"2";"0";"0";"Welche der folgenden Aussagen über Prozesse beschreibt den Zustand ""bereit""?";"N;"2013-02-04 09:32:39"
"55";"2";"1";"0";"Welches / welche der folgenden Rechenzeit-Zuteilungsverfahren gehört / gehören zum preemptive Scheduling? ";"N;"2013-02-04 09:32:39"
"56";"2";"1";"0";"Welche Aussagen gelten bzgl. VHDL und PROLOG?";"N;"2013-02-04 09:32:39"
"57";"2";"1";"0";"Welche dieser Aussagen beschreiben gültige Adressierungsarten? ";"N;"2013-02-04 09:32:39"
"58";"2";"1";"0";"Welche dieser Aussagen sind Vorteile der jeweiligen Programmiersprachenklasse gegenüber den anderen?";"N;"2013-02-04 09:32:39"
"59";"2";"1";"0";"Welche Merkmale hat eine Assembler-Sprache?";"N;"2013-02-04 09:32:39"
"60";"2";"1";"0";"Was sind Unterschiede zwischen der Morse-Kodierung und jeder beliebigen Huffman-Kodierung?";"N;"2013-02-05 10:27:12"
"61";"2";"1";"0";"Welche Besonderheit ergibt sich, wenn man einen Huffman-Code generiert, bei dem alle Zeichen dieselbe Auftretenswahrscheinlichkeit haben?";"N;"2013-02-05 10:27:12"
"62";"2";"1";"0";"Welche Besonderheiten treten beim Rechnen in 1-Komplement-Darstellung auf?";"N;"2013-02-05 10:27:12"
"63";"2";"1";"0";"Welche der folgenden Mengen von Codewörtern sind 1-fehler-korrigierbar?";"N;"2013-02-05 10:27:12"
"64";"2";"1";"0";"Welche dieser Zahlendarstellungen beinhalten mehr als eine Darstellung für die Null?";"N;"2013-02-05 10:27:12"
"65";"2";"1";"0";"Da alle Speicher eines Computers (Festplatte, Hauptspeicher, Caches, Register, usw.) zusammen endliche Größe haben, befindet sich jeder Computer zu jedem Zeitpunkt in einem von nur endlich vielen möglichen Zuständen. Was folgt daraus?";"N;"2013-02-05 10:27:12"
"66";"2";"1";"0";"Das Buskonzept eines Rechners unterscheidet folgende Busarten: ";"N;"2013-02-05 10:27:12"
"67";"2";"1";"0";"Was ist besonders an Assoziativ-Caches?";"N;"2013-02-05 10:27:12"
"68";"2";"1";"0";"Welche der folgenden Eigenschaften treffen auf einen Cache zu?";"N;"2013-02-05 10:27:12"
"69";"2";"1";"0";"Welche der folgenden Funktionseinheiten sind Bestandteile heutiger von Neumann-Rechner?";"N;"2013-02-05 10:27:12"
"70";"2";"1";"0";"Was ist besonders an Assoziativ-Caches im Least-Recently-Used-Modus?";"N;"2013-02-05 11:36:23"
"71";"2";"0";"0";"Eine universelle Turingmaschine...";"N;"2013-02-06 11:45:32"
"72";"2";"0";"0";"Ob P gleich NP ist, gehört zu den wichtigsten ungelösten mathematischen Problemen unserer Zeit. Welche theoretischen Möglichkeiten sind denkbar, um das Problem zu lösen?";"N;"2013-02-06 11:45:32"
"73";"2";"0";"0";"Welche Aussagen folgen, wenn A in Polynomialzeit auf B und B in Polynomialzeit auf C reduziert werden kann?";"N;"2013-02-06 11:45:32"
"74";"2";"0";"0";"Welche der folgenden Probleme sind berechenbar?";"N;"2013-02-06 11:45:32"
"75";"2";"0";"0";"Welche der folgenden Probleme sind semientscheidbar?";"N;"2013-02-06 11:45:32"
"76";"2";"0";"0";"Welche der Aussagen treffen auf die folgenden Flipflops zu?";"N;"2013-02-06 11:45:32"
"77";"2";"0";"0";"Welche der folgenden Aussagen treffen auf die CMOS-Technologie zu?";"N;"2013-02-06 11:45:32"
"78";"2";"0";"0";"Welche der folgenden Aussagen treffen auf synchrone Schaltwerke zu?";"N;"2013-02-06 11:45:32"
"79";"2";"0";"0";"Welche der folgenden Aussagen trifft auf ein BDD zu? ";"N;"2013-02-06 11:45:32"
"80";"2";"0";"0";"Welche folgenden Gattertypen können mit höchsten zwei PMOS und zwei NMOS Elementen in CMOS realisiert werden?";"N;"2013-02-06 11:45:32"
"81";"2";"1";"0";"Der CYK-Algorithmus...";"N;"2013-02-07 10:18:53"
"82";"2";"1";"0";"Die Chomsky-Normalform...";"N;"2013-02-07 10:18:53"
"83";"2";"1";"0";"Die Greibachnormalform...";"N;"2013-02-07 10:18:53"
"84";"2";"1";"0";"Kellerautomaten...";"N;"2013-02-07 10:18:53"
"85";"2";"1";"0";"Welche dieser Aussagen über Kellerautomaten sind richtig?";"N;"2013-02-07 10:18:53"
"86";"2";"1";"0";"Die Sprachen welcher der folgenden Sprachklassen sind durch Turingmaschinen aufzählbar?";"N;"2013-02-07 10:18:53"
"87";"2";"1";"0";"Die Turingtafel...";"N;"2013-02-07 10:18:53"
"88";"2";"1";"0";"Ein LBA...";"Ein LBA ist eine Turingmaschine, die kein unendliches Band zur Verfügung hat, sondern nur ein beliebiges, aber festes Vielfaches von der Eingabelänge an Bandsymbolen beschreiben darf. Ein LBA kann i.A. Turingmaschinen nicht simulieren, die mehr als linearen Platz in der Eingabelänge benötigen, und kann deshalb keine universelle Turingmaschine sein. Siehe hierzu Folien 4-27ff.";"2015-11-25 08:57:25"
"89";"2";"1";"0";"Eine deterministische Turingmaschine kann...";"N;"2013-02-07 10:18:53"
"90";"2";"1";"0";"Monotonte Grammatiken...";"N;"2013-02-07 10:18:53"
"91";"2";"1";"0";"Die Chomsky-Grammatiken sind wie folgt definiert:";"";"2015-03-18 09:56:44"
"92";"2";"1";"0";"Welche der folgenden Aussagen treffen auf die Chomsky-Hierarchie zu?";"";"2015-10-26 12:23:51"
"93";"2";"1";"0";"Welche der folgenden Symbole werden verwendet, um allgemein eine Grammatik zu definieren?";"";"2015-10-28 08:49:48"
"94";"2";"1";"1";"Ein endlicher Automat ohne Ausgabe wird über folgende Elemente definiert:";"Ein endlicher Automat ohne Ausgabe wird wie folgt definiert: A = (E, S, delta, s0, F). Siehe hierzu auch Folie 2-16. ";"2015-05-12 11:50:55"
"95";"2";"1";"1";"Welche der folgenden Aussagen bezüglich endlicher Automaten sind richtig?";"Mealy und Moore-Automaten sind Automaten mit Ausgabe, die zueinander äquivalent sind. Endliche Automaten ohne Ausgabe können auch als Moore- oder Mealy-Automat dargestellt werden, wobei die Ausgabe so definiert wird, dass Endzustände und Nichtendzustände des ursprünglichen endlichen Automaten ohne Ausgabe identifiziert werden können (im Prinzip kann man sich einen endlichen Automaten ohne Ausgabe als Spezialfall eines Moore-Automaten vorstellen, der in Endzuständen $true$ und in Nichtendzuständen $false$ ausgibt; wird nach Einlesen der kompletten Eingabe $true$ ausgegeben, wird die Eingabe akzeptiert). Jeder deterministische endliche Automat kann auch als nichtdeterministischer endlicher Automat dargestellt werden, und umgekehrt. Die Sprachklasse dieser Automaten ist gleich. Siehe hierzu auch die Folien 2-13, 2-45ff.";"2015-11-02 12:24:31"
"96";"2";"1";"0";"Welche der folgenden Aussagen treffen auf das Pumping-Lemma für endliche Automaten-Sprachen (PPL) zu?";"N;"2013-02-08 09:54:09"
"97";"2";"1";"0";"Welche der folgenden Aussagen treffen auf endliche Automaten ohne Ausgabe zu? ";"N;"2013-02-08 09:54:09"
"98";"2";"1";"0";"Welche der folgenden Aussagen treffen auf reguläre Ausdrücke zu?";"Siehe Folien 2-58ff";"2015-11-04 08:58:16"
"99";"2";"0";"0";"Fanden Sie diese Fragewoche hilfreich (die Lösungen erhalten Sie auf dem VAB)?";"N;"2013-02-08 09:54:09"
"100";"2";"0";"0";"Wie schätzen Sie Ihr Können für die Klausur ein?";"N;"2013-02-08 09:54:09"
"101";"7";"0";"0";"Halten Sie den Einsatz von e-Learning Werkzeugen wie die nuKIT-Tools oder den interaktiven Aufgabenpool für sinnvoll? ";"N;"2013-03-13 10:29:09"
"102";"7";"0";"0";"Halten Sie den Einsatz von e-Learning Werkzeugen wie die nuKIT-Tools oder den interaktiven Aufgabenpool für sinnvoll? ";"N;"2013-03-13 10:41:57"
"103";"2";"1";"0";"Die Turingtafel...";"N;"2013-04-09 13:10:05"
"104";"10";"0";"0";"ich frag mal was";"N;"2013-04-10 10:46:47"
"105";"10";"0";"0";"Single Choice: Wie viele Äpfel sollte man am Tag essen?";"N;"2013-04-11 08:09:31"
"106";"10";"0";"0";"Single Choice: Wie viele Äpfel sollte man am Tag essen?";"N;"2013-04-11 08:10:10"
"107";"10";"0";"0";"Single Choice: Wie viele Äpfel sollte man am Tag essen?";"N;"2013-04-11 08:11:04"
"108";"10";"2";"0";"Free: Welche Obstsorte mögen Sie am liebsten?";"N;"2013-04-11 08:12:06"
"109";"10";"1";"0";"Muliple Choice: Welche der folgende Obstsorten mögen Sie nicht?";"N;"2013-04-11 08:13:12"
"110";"10";"0";"0";"Single Choice: Wie viele Äpfel sollte man am Tag essen?";"N;"2013-04-12 14:18:27"
"111";"10";"0";"0";"Single Choice: Wie viele Äpfel sollte man am Tag essen?";"N;"2013-04-12 14:18:57"
"112";"10";"1";"0";"Muliple Choice: Welche der folgende Obstsorten mögen Sie nicht?";"N;"2013-04-12 14:20:13"
"113";"10";"2";"0";"Free: Welche Obstsorte mögen Sie am liebsten?";"N;"2013-04-12 14:21:20"
"114";"10";"1";"0";"Muliple Choice: Welche der folgende Obstsorten mögen Sie nicht?";"N;"2013-04-12 14:28:02"
"115";"16";"1";"0";"was ist or ?";"N;"2013-04-15 16:27:07"
"116";"10";"1";"0";"Mein 2. Fach ist...";"N;"2013-04-17 09:34:13"
"117";"10";"1";"0";"Mein 2. Fach ist...";"N;"2013-04-19 09:55:18"
"118";"10";"0";"0";"Ich bin im ... Fachsemester";"N;"2013-04-19 09:56:29"
"119";"10";"0";"0";"Ich bin im ... Fachsemester";"N;"2013-04-19 09:59:56"
"120";"10";"2";"0";"Free: Welche Obstsorte mögen Sie am liebsten?";"N;"2013-04-19 10:00:20"
"121";"10";"0";"0";"Single Choice: Wie viele Äpfel sollte man am Tag essen?";"N;"2013-04-19 10:02:27"
"122";"16";"1";"0";"Wieviele Gleichungssysteme sind bei 77 Variablen und 9 Ungleichungen zu betrachen?";"N;"2013-04-22 11:09:05"
"123";"18";"0";"0";"a) Jedes lineare Optimierungsproblem ...";"N;"2013-04-22 21:22:24"
"124";"18";"0";"0";"a) Jedes lineare Optimierungsproblem ...";"N;"2013-04-22 21:23:33"
"125";"18";"0";"0";"a) Jedes lineare Optimierungsproblem ...";"N;"2013-04-22 21:24:09"
"126";"18";"0";"0";"b) Wieviele Gleichungssysteme sind bei 77 Variablen und 9 Restriktionen ungefähr zu betrachten?";"N;"2013-04-22 21:25:26"
"127";"18";"0";"0";"a) Jedes lineare Optimierungsproblem ...";"N;"2013-04-23 10:36:32"
"128";"19";"0";"0";"Um wie viel % stieg die Produktivität?";"N;"2013-05-13 16:50:47"
"129";"19";"0";"0";"Um wie viel % stieg die Produktivität?";"N;"2013-05-14 08:28:30"
"130";"19";"0";"0";"Um wie viel % stieg die Produktivität?";"N;"2013-05-14 08:28:37"
"131";"19";"0";"0";"Um wie viel % stieg die Produktivität?";"N;"2013-05-14 08:28:40"
"132";"19";"0";"0";"Um wie viel % stieg die Produktivität?";"N;"2013-05-16 14:45:18"
"133";"19";"0";"0";"Prozent?";"N;"2013-05-16 14:47:04"
"134";"19";"0";"0";"Prozent?";"N;"2013-05-16 14:50:05"
"135";"19";"0";"0";"Wahrscheinlichkeit?";"N;"2013-05-16 15:06:23"
"136";"19";"0";"0";"Prozent?";"N;"2013-05-17 13:22:03"
"137";"20";"0";"0";"wie viele...";"N;"2013-05-23 10:55:30"
"138";"19";"0";"0";"Prozent?";"N;"2013-05-28 09:07:07"
"139";"20";"0";"0";"wie viele...";"N;"2013-06-16 21:13:35"
"140";"20";"0";"0";"wie viele...";"N;"2013-06-22 20:40:42"
"141";"22";"1";"0";"Wie groß ist der Umfang der Erde?";"N;"2013-09-03 10:47:40"
"142";"22";"1";"0";"Wie groß ist der Umfang der Erde?";"N;"2013-09-03 10:47:57"
"143";"22";"0";"0";"Welche Temperatur hat die Oberfläche der Sonne?";"N;"2013-09-03 10:54:08"
"144";"22";"1";"0";"Wie groß ist der Umfang der Erde?";"N;"2013-09-03 11:01:28"
"145";"22";"1";"0";"Wie groß ist der Umfang der Erde?";"N;"2013-09-03 11:08:46"
"146";"22";"1";"0";"Wie groß ist der Umfang der Erde?";"N;"2013-09-03 11:08:59"
"147";"22";"0";"0";"Welche Temperatur hat die Oberfläche der Sonne?";"N;"2013-09-03 11:09:18"
"148";"22";"0";"0";"Welche Temperatur hat die Oberfläche der Sonne?";"N;"2013-09-03 11:19:49"
"149";"22";"0";"0";"Welche Temperatur hat die Oberfläche der Sonne?";"N;"2013-09-03 11:21:02"
"150";"22";"0";"0";"Welche Temperatur hat die Oberfläche der Sonne?";"N;"2013-09-03 11:21:10"
"151";"22";"1";"0";"Wie groß ist der Umfang der Erde?";"N;"2013-09-03 11:21:50"
"152";"22";"1";"0";"Wie groß ist der Umfang der Erde?";"N;"2013-09-03 11:25:23"
"153";"20";"0";"0";"wie viele...";"N;"2013-09-12 19:13:09"
"154";"20";"0";"0";"wie viele...";"N;"2013-09-24 22:56:02"
"155";"20";"0";"0";"wie viele...";"N;"2013-09-24 22:58:57"
"156";"22";"0";"0";"Welche Temperatur hat die Oberfläche der Sonne?";"N;"2013-10-08 13:48:53"
"157";"22";"1";"0";"Wie groß ist der Umfang der Erde?";"N;"2013-10-08 15:31:20"
"158";"22";"1";"0";"";"N;"2013-10-08 15:33:09"
"159";"23";"0";"0";"What is the surface temperature of the sun?";"N;"2013-10-08 15:46:03"
"160";"23";"0";"0";"What is the circumference of the earth?";"N;"2013-10-08 15:51:46"
"161";"23";"0";"0";"How many Bravais lattices do exist?";"N;"2013-10-08 15:56:59"
"162";"23";"0";"0";"Why is the correct value for the circumference almost an integer?";"N;"2013-10-08 16:10:58"
"163";"23";"2";"0";"2 - What is the best invention of God?";"N;"2013-10-08 16:33:29"
"164";"23";"2";"0";"2 - What is the best invention of God?";"N;"2013-10-08 16:36:19"
"165";"23";"1";"0";"1 - Who was the first nobel prize winner in physics?";"N;"2013-10-08 17:00:26"
"166";"23";"0";"0";"1 - Who was the first nobel prize winner in physics?";"N;"2013-10-08 17:03:24"
"167";"23";"0";"0";"How many Bravais lattices should you know?";"N;"2013-10-08 17:04:43"
"168";"23";"0";"0";"1 - Who was the first nobel prize winner in physics?";"N;"2013-10-09 09:04:24"
"169";"23";"0";"0";"How many Bravais lattices should you know?";"N;"2013-10-09 09:08:43"
"170";"23";"0";"0";"What is the approximate circumference of the earth?";"N;"2013-10-09 09:14:44"
"171";"23";"0";"0";"Why is the correct value for the circumference almost an integer?";"N;"2013-10-09 09:15:40"
"172";"23";"1";"0";"1 - What is the best invention of God?";"N;"2013-10-09 09:17:06"
"173";"23";"2";"0";"2 - What is the best invention of God?";"N;"2013-10-09 09:18:54"
"174";"23";"2";"0";"2 - What is the best invention of God?";"N;"2013-10-09 09:19:50"
"175";"23";"1";"0";"1 - What is the best invention of God?";"N;"2013-10-09 09:21:46"
"176";"23";"1";"0";"1 - What is the best invention of God?";"N;"2013-10-09 09:22:09"
"177";"23";"1";"0";"1 - What is the best invention of God?";"N;"2013-10-09 09:25:00"
"178";"23";"0";"0";"1 - Who was the first nobel prize winner in physics?";"N;"2013-10-16 13:17:06"
"179";"24";"1";"0";"What should we do";"N;"2013-10-17 11:27:07"
"180";"23";"0";"0";"1 - Who was the first nobel prize winner in physics?";"N;"2013-10-17 16:23:19"
"181";"23";"0";"0";"Question 1";"N;"2013-10-17 17:16:35"
"182";"23";"0";"0";"";"N;"2013-10-17 17:16:48"
"183";"2";"1";"0";"Programmiersprachen sollten definiert werden durch";"N;"2013-10-17 23:27:07"
"184";"23";"0";"0";"1 - Who was the first nobel prize winner in physics?";"N;"2013-10-18 09:35:19"
"185";"2";"1";"0";"Wofür steht 3-sat?";"N;"2013-10-20 21:41:04"
"186";"2";"0";"0";"Gegen wen gewann die deutsche Fussball Nationalmannschaft im Finale von München 1974?";"N;"2013-10-21 12:07:34"
"187";"28";"2";"0";"Freitextfrage: Was geht ab?";"N;"2013-10-21 13:52:16"
"188";"28";"1";"0";"Welche Art von Smart Devices besitzen Sie?";"N;"2013-10-21 13:54:38"
"189";"4";"0";"0";"What do you think about E-learning?
";"N;"2013-10-21 21:23:47"
"190";"23";"0";"0";"Question with 3 answers";"N;"2013-10-22 09:59:36"
"191";"23";"0";"0";"Question with 4 answers";"N;"2013-10-22 10:07:40"
"192";"4";"0";"0";"Who discovered the electromagnetic field?";"N;"2013-10-22 10:15:17"
"193";"23";"0";"0";"Question with 3 answers";"N;"2013-10-22 10:44:11"
"194";"23";"0";"0";"Question with 4 answers";"N;"2013-10-22 10:55:58"
"195";"23";"0";"0";"Question with 4 answers";"N;"2013-10-22 11:06:08"
"196";"4";"0";"0";"Should KIT publish courses at itunes/U?";"N;"2013-10-22 12:34:38"
"197";"4";"0";"0";"What do you think about E-learning?";"N;"2013-10-22 12:34:39"
"198";"4";"0";"0";"What do you think about learning repositories?";"N;"2013-10-22 12:34:39"
"199";"4";"1";"0";"Where do we go for lunch today?";"N;"2013-10-22 12:34:39"
"200";"4";"1";"0";"Which mobile devices do you own?";"N;"2013-10-22 12:34:39"
"201";"2";"1";"0";"Wann ist eine Regel u->v einer kontextsensitiven Grammatik nicht kontextfrei?";"N;"2013-10-23 09:10:34"
"202";"23";"0";"0";"Question with 3 answers";"N;"2013-10-24 10:53:24"
"203";"23";"0";"0";"Question with 3 answers";"N;"2013-10-24 10:54:59"
"204";"23";"0";"0";"Question with 3 answers";"N;"2013-10-24 11:00:09"
"205";"23";"0";"0";"Question with 3 answers";"N;"2013-10-24 11:04:33"
"206";"23";"0";"0";"Question with 3 answers";"N;"2013-10-24 11:07:59"
"207";"23";"0";"0";"Question with 4 answers";"N;"2013-10-24 11:14:41"
"208";"23";"0";"0";"Question with 4 answers";"N;"2013-10-29 09:50:03"
"209";"23";"0";"0";"";"N;"2013-10-29 09:56:12"
"210";"23";"0";"0";"Question with 4 answers";"N;"2013-10-29 09:58:08"
"211";"23";"0";"0";"";"N;"2013-10-29 10:42:07"
"212";"23";"0";"0";"";"N;"2013-10-29 10:43:03"
"213";"23";"0";"0";"Question with 4 answers";"N;"2013-10-29 10:43:40"
"214";"23";"0";"0";"Question with 4 answers";"N;"2013-10-29 11:13:26"
"215";"23";"0";"0";"Question with 4 answers";"N;"2013-10-31 09:59:18"
"216";"23";"0";"0";"Question with 3 answers";"N;"2013-10-31 10:13:36"
"217";"2";"1";"0";"Welche der folgenden Aussagen treffen auf das Pumping-Lemma für endliche Automaten-Sprachen (PPL) zu?";"N;"2013-11-03 22:01:44"
"218";"23";"0";"0";"Question with 3 answers";"N;"2013-11-14 10:23:46"
"219";"23";"0";"0";"Question with 3 answers";"N;"2013-11-14 10:30:43"
"220";"23";"0";"0";"Question with 3 answers";"N;"2013-11-14 10:59:56"
"221";"23";"0";"0";"Question with 3 answers";"N;"2013-11-14 11:06:55"
"222";"20";"1";"1";"Question 1 - Here should be a long text to prove that everything is working fine. I hope there are not going to be so much troube";"";"2013-11-16 17:50:07"
"223";"2";"1";"0";"Die Chomsky-Grammatiken sind wie folgt definiert: ";"";"2013-11-17 17:37:29"
"224";"2";"1";"0";"Die Chomsky-Grammatiken sind wie folgt definiert: ";"";"2013-11-17 17:50:07"
"225";"2";"1";"1";"Für welche der folgenden Sprachen kann ein endlicher Automat angegeben werden?";"siehe Folien 2-25ff";"2013-11-18 09:34:41"
"226";"2";"1";"1";"Welche der folgenden Aussagen gelten, wenn der Startzustand s0 eines endlichen Automaten A auch Endzustand ist?";"siehe Folien 2-23ff ";"2013-11-18 09:34:41"
"227";"2";"1";"1";"Welche der folgenden Definitionen beschreiben einen endlichen Automaten A ohne Ausgabe?";"Ein endlicher Automat wird definiert über A = (E, S, delta, s0, F). Dabei sind E, S und F Mengen (diese können auch einelementig sein). Die Zustandsmenge S enthält alle Zustände, auch die Endzustände aus F. Ein endlicher Automat besitzt immer nur einen Startzustand, der üblicherweise s0 genannt wird, aber auch anders genannt werden kann. 
siehe Folien 2-16ff
";"2013-11-18 09:34:41"
"228";"2";"1";"1";"Welche der folgenden regulären Ausdrücke beschreiben die Sprache L, die maximal drei 1 enthält und mit einer 2 beginnt und mit einer 3 endet?";"siehe Folien 2-58ff";"2013-11-18 09:34:41"
